Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,3/1/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Upper middle income,UMC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.954308078,2.868634516,3.320334461,3.634262147,3.810348472,4.444605286,4.602569228,4.794985163,5.399254968,5.641460695,5.030345999,5.666520074,5.898002519,6.04758085,5.794579915,5.711638615,5.425424312,5.274657953,5.214653598,5.736732054,5.178125371,5.196432781,5.125253673,5.050922567,5.101836354,,,5.545086338,6.076893498,6.312415962,7.061840198,6.685398122
Uruguay,URY,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,7.5,7.599999905,7.699999809,8.899999619,8.100000381,,,,,,7.300000191,6.599999905,11.69999981,,9.93999958,,10.69999981,9.100000381,,,8.529999733,8.949999809,8.960000038,8.350000381,9.039999962,10.02000046,11.93000031,11.43999958,9.359999657,10.47000027,12.63000011,15.05000019,16.64999962,16.65999985,12.97999954,12.01000023,10.84000015,9.399999619,8.029999733,7.739999771,7.159999847,6.309999943,6.449999809,6.440000057,6.550000191,7.489999771,7.840000153,7.889999866,8.340000153,8.729999542,10.32999992,9.289999962
United States,USA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.5,6.699999809,5.5,5.699999809,5.199999809,4.5,3.799999952,3.799999952,3.599999905,3.5,4.900000095,5.900000095,5.599999905,4.900000095,5.599999905,8.5,7.699999809,7.099999905,6.099999905,5.800000191,7.099999905,7.599999905,9.699999809,9.600000381,7.5,7.199999809,7,6.199999809,5.5,5.300000191,5.599999905,6.800000191,7.5,6.900000095,6.119999886,5.650000095,5.449999809,5,4.510000229,4.21999979,3.99000001,4.730000019,5.78000021,5.989999771,5.53000021,5.079999924,4.619999886,4.619999886,5.78000021,9.25,9.630000114,8.949999809,8.069999695,7.369999886,6.170000076,5.28000021,4.869999886,4.360000134,3.900000095,3.670000076,8.050000191,5.349999905
Uzbekistan,UZB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.200000003,0.400000006,0.400000006,0.400000006,,,,,0.400000006,0.400000006,0.400000006,0.300000012,0.400000006,0.300000012,0.200000003,4.989999771,4.889999866,5.039999962,5.360000134,4.960000038,4.869999886,4.860000134,5.090000153,5.150000095,5.159999847,5.829999924,9.350000381,8.979999542,5.289999962,
St. Vincent and the Grenadines,VCT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,23.5,,,,,,,,,,,19.77000046,,,,,,,,,,21.10000038,,,,,,,18.79000092,,,,,,,,,,,,,
"Venezuela, RB",VEN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,7.010000229,6.340000153,5.110000134,4.980000019,5.809999943,5.889999866,7,8.050000191,11.48999977,12.85999966,13.15999985,10.93000031,9.100000381,7.28000021,9.739999771,13.96000004,,,,8.56000042,10.23999977,11.77000046,,,,,8.829999924,16.17000008,16.78000069,,10.65999985,8.609999657,7.28000021,6.25,6.099999905,7.110000134,6.900000095,6.599999905,,,,5.320000172,5.050000191,,,7.53000021,
British Virgin Islands,VGB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.289999962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.929999948,2.869999886,2.289999962,2.329999924,2.25999999,2.75999999,2.119999886,2.25,2.140000105,,,2.029999971,,1.74000001,1.110000014,1,1.029999971,1.320000052,1.25999999,1.850000024,1.850000024,1.870000005,1.159999967,1.679999948,2.099999905,2.380000114
Vanuatu,VUT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.010000229,,,4.559999943,1.850000024,,,,,,,,,5.440000057,,
World,WLD,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.651439963,,5.617279743,,,6.235559361,5.340106078,,,6.4921866,,6.598549718,5.787155591,,,6.284771541,5.474777038,5.864105357,5.427694354,5.610775355,5.600119774,,,5.57440759,5.911575183,5.841933781,6.691452556,
Samoa,WSM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.099999905,,,,,,,,,,4.960000038,,,,,1.289999962,,,,,5.679999828,8.75,,8.720000267,,,9.399999619,,,,
Kosovo,XKX,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,55,49.70000076,39.70000076,41.40000153,44.90000153,46.29999924,47.5,45.40000153,,,30.87999916,29.77000046,35.25999832,32.84000015,27.48999977,30.34000015,27.76000023,25.06999969,25.45999908,
"Yemen, Rep.",YEM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.340000153,,,,,11.46000004,,,,,16.22999954,16.04999924,15.69999981,15.32999992,14.97000027,14.63000011,17.81999969,,,,13.47000027,,,,,,,
South Africa,ZAF,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,25.37000084,29.87999916,30.69000053,33.29000092,32.31000137,29.45000076,29.12000084,28.34000015,26.54000092,19.51000023,20.51000023,23.18000031,21.42000008,21.79000092,22.04000092,22.61000061,22.87000084,24.02000046,23.98999977,24.21999931,25.54000092,24.34000015,28.77000046
Zambia,ZMB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,15,18.89999962,,19.70000076,,,15.30000019,,12,,12.93000031,,,,,15.89999962,,,7.929999828,,13.18999958,,7.849999905,,,,,8.520000458,5.03000021,5.539999962,6.03000021,5.199999809
Zimbabwe,ZWE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,10.80000019,,,,,7.179999828,,,,,,,4.960000038,,,6.929999828,,6,,,,,4.389999866,,,,,,,5.369999886,,,4.769999981,,,,,7.369999886,,
